master_id,master_fileID,slave_id,slave_fileID,delta_days,track
S1A_IW_SLC__1SDV_20211028T220709_20211028T220736_040325_04C760_0B2C,S1A_IW_SLC__1SDV_20211028T220709_20211028T220736_040325_04C760_0B2C-SLC,S1A_IW_SLC__1SDV_20211109T220709_20211109T220736_040500_04CD81_BE6B,S1A_IW_SLC__1SDV_20211109T220709_20211109T220736_040500_04CD81_BE6B-SLC,12,3
S1A_IW_SLC__1SDV_20211028T220734_20211028T220801_040325_04C760_190E,S1A_IW_SLC__1SDV_20211028T220734_20211028T220801_040325_04C760_190E-SLC,S1A_IW_SLC__1SDV_20211109T220734_20211109T220801_040500_04CD81_5DB2,S1A_IW_SLC__1SDV_20211109T220734_20211109T220801_040500_04CD81_5DB2-SLC,12,3
S1A_IW_SLC__1SDV_20211028T220759_20211028T220826_040325_04C760_6DD7,S1A_IW_SLC__1SDV_20211028T220759_20211028T220826_040325_04C760_6DD7-SLC,S1A_IW_SLC__1SDV_20211109T220759_20211109T220826_040500_04CD81_5EF6,S1A_IW_SLC__1SDV_20211109T220759_20211109T220826_040500_04CD81_5EF6-SLC,12,3
S1A_IW_SLC__1SDV_20211028T220824_20211028T220852_040325_04C760_61ED,S1A_IW_SLC__1SDV_20211028T220824_20211028T220852_040325_04C760_61ED-SLC,S1A_IW_SLC__1SDV_20211109T220824_20211109T220852_040500_04CD81_4D8E,S1A_IW_SLC__1SDV_20211109T220824_20211109T220852_040500_04CD81_4D8E-SLC,12,3
S1A_IW_SLC__1SDV_20211028T220850_20211028T220917_040325_04C760_1F73,S1A_IW_SLC__1SDV_20211028T220850_20211028T220917_040325_04C760_1F73-SLC,S1A_IW_SLC__1SDV_20211121T220551_20211121T220621_040675_04D385_77E8,S1A_IW_SLC__1SDV_20211121T220551_20211121T220621_040675_04D385_77E8-SLC,23,3
S1A_IW_SLC__1SDV_20211109T220551_20211109T220621_040500_04CD81_C93F,S1A_IW_SLC__1SDV_20211109T220551_20211109T220621_040500_04CD81_C93F-SLC,S1A_IW_SLC__1SDV_20211121T220551_20211121T220621_040675_04D385_77E8,S1A_IW_SLC__1SDV_20211121T220551_20211121T220621_040675_04D385_77E8-SLC,12,3
S1A_IW_SLC__1SDV_20211109T220619_20211109T220646_040500_04CD81_A9E8,S1A_IW_SLC__1SDV_20211109T220619_20211109T220646_040500_04CD81_A9E8-SLC,S1A_IW_SLC__1SDV_20211121T220644_20211121T220711_040675_04D385_7C3D,S1A_IW_SLC__1SDV_20211121T220644_20211121T220711_040675_04D385_7C3D-SLC,12,3
S1A_IW_SLC__1SDV_20211109T220644_20211109T220711_040500_04CD81_A959,S1A_IW_SLC__1SDV_20211109T220644_20211109T220711_040500_04CD81_A959-SLC,S1A_IW_SLC__1SDV_20211121T220644_20211121T220711_040675_04D385_7C3D,S1A_IW_SLC__1SDV_20211121T220644_20211121T220711_040675_04D385_7C3D-SLC,12,3
S1A_IW_SLC__1SDV_20211109T220709_20211109T220736_040500_04CD81_BE6B,S1A_IW_SLC__1SDV_20211109T220709_20211109T220736_040500_04CD81_BE6B-SLC,S1A_IW_SLC__1SDV_20211121T220709_20211121T220736_040675_04D385_AE44,S1A_IW_SLC__1SDV_20211121T220709_20211121T220736_040675_04D385_AE44-SLC,12,3
S1A_IW_SLC__1SDV_20211109T220734_20211109T220801_040500_04CD81_5DB2,S1A_IW_SLC__1SDV_20211109T220734_20211109T220801_040500_04CD81_5DB2-SLC,S1A_IW_SLC__1SDV_20211121T220734_20211121T220801_040675_04D385_7BF8,S1A_IW_SLC__1SDV_20211121T220734_20211121T220801_040675_04D385_7BF8-SLC,12,3
S1A_IW_SLC__1SDV_20211109T220759_20211109T220826_040500_04CD81_5EF6,S1A_IW_SLC__1SDV_20211109T220759_20211109T220826_040500_04CD81_5EF6-SLC,S1A_IW_SLC__1SDV_20211121T220759_20211121T220826_040675_04D385_188F,S1A_IW_SLC__1SDV_20211121T220759_20211121T220826_040675_04D385_188F-SLC,12,3
S1A_IW_SLC__1SDV_20211109T220824_20211109T220852_040500_04CD81_4D8E,S1A_IW_SLC__1SDV_20211109T220824_20211109T220852_040500_04CD81_4D8E-SLC,S1A_IW_SLC__1SDV_20211121T220849_20211121T220916_040675_04D385_0A1E,S1A_IW_SLC__1SDV_20211121T220849_20211121T220916_040675_04D385_0A1E-SLC,12,3
S1A_IW_SLC__1SDV_20211109T220849_20211109T220916_040500_04CD81_52FA,S1A_IW_SLC__1SDV_20211109T220849_20211109T220916_040500_04CD81_52FA-SLC,S1A_IW_SLC__1SDV_20211121T220849_20211121T220916_040675_04D385_0A1E,S1A_IW_SLC__1SDV_20211121T220849_20211121T220916_040675_04D385_0A1E-SLC,12,3
S1A_IW_SLC__1SDV_20211121T220551_20211121T220621_040675_04D385_77E8,S1A_IW_SLC__1SDV_20211121T220551_20211121T220621_040675_04D385_77E8-SLC,S1A_IW_SLC__1SDV_20211203T220618_20211203T220646_040850_04D9A1_5304,S1A_IW_SLC__1SDV_20211203T220618_20211203T220646_040850_04D9A1_5304-SLC,12,3
S1A_IW_SLC__1SDV_20211121T220618_20211121T220646_040675_04D385_1E6B,S1A_IW_SLC__1SDV_20211121T220618_20211121T220646_040675_04D385_1E6B-SLC,S1A_IW_SLC__1SDV_20211203T220618_20211203T220646_040850_04D9A1_5304,S1A_IW_SLC__1SDV_20211203T220618_20211203T220646_040850_04D9A1_5304-SLC,12,3
S1A_IW_SLC__1SDV_20211121T220644_20211121T220711_040675_04D385_7C3D,S1A_IW_SLC__1SDV_20211121T220644_20211121T220711_040675_04D385_7C3D-SLC,S1A_IW_SLC__1SDV_20211203T220644_20211203T220711_040850_04D9A1_86B9,S1A_IW_SLC__1SDV_20211203T220644_20211203T220711_040850_04D9A1_86B9-SLC,12,3
S1A_IW_SLC__1SDV_20211121T220709_20211121T220736_040675_04D385_AE44,S1A_IW_SLC__1SDV_20211121T220709_20211121T220736_040675_04D385_AE44-SLC,S1A_IW_SLC__1SDV_20211203T220733_20211203T220800_040850_04D9A1_47FA,S1A_IW_SLC__1SDV_20211203T220733_20211203T220800_040850_04D9A1_47FA-SLC,12,3
S1A_IW_SLC__1SDV_20211121T220734_20211121T220801_040675_04D385_7BF8,S1A_IW_SLC__1SDV_20211121T220734_20211121T220801_040675_04D385_7BF8-SLC,S1A_IW_SLC__1SDV_20211203T220758_20211203T220825_040850_04D9A1_B3C2,S1A_IW_SLC__1SDV_20211203T220758_20211203T220825_040850_04D9A1_B3C2-SLC,12,3
S1A_IW_SLC__1SDV_20211121T220759_20211121T220826_040675_04D385_188F,S1A_IW_SLC__1SDV_20211121T220759_20211121T220826_040675_04D385_188F-SLC,S1A_IW_SLC__1SDV_20211203T220823_20211203T220850_040850_04D9A1_4C8C,S1A_IW_SLC__1SDV_20211203T220823_20211203T220850_040850_04D9A1_4C8C-SLC,12,3
S1A_IW_SLC__1SDV_20211121T220823_20211121T220851_040675_04D385_B500,S1A_IW_SLC__1SDV_20211121T220823_20211121T220851_040675_04D385_B500-SLC,S1A_IW_SLC__1SDV_20211203T220823_20211203T220850_040850_04D9A1_4C8C,S1A_IW_SLC__1SDV_20211203T220823_20211203T220850_040850_04D9A1_4C8C-SLC,12,3
S1A_IW_SLC__1SDV_20211121T220849_20211121T220916_040675_04D385_0A1E,S1A_IW_SLC__1SDV_20211121T220849_20211121T220916_040675_04D385_0A1E-SLC,S1A_IW_SLC__1SDV_20211215T220550_20211215T220620_041025_04DF9D_1E5E,S1A_IW_SLC__1SDV_20211215T220550_20211215T220620_041025_04DF9D_1E5E-SLC,23,3
S1A_IW_SLC__1SDV_20211203T220550_20211203T220620_040850_04D9A1_F199,S1A_IW_SLC__1SDV_20211203T220550_20211203T220620_040850_04D9A1_F199-SLC,S1A_IW_SLC__1SDV_20211215T220550_20211215T220620_041025_04DF9D_1E5E,S1A_IW_SLC__1SDV_20211215T220550_20211215T220620_041025_04DF9D_1E5E-SLC,12,3
S1A_IW_SLC__1SDV_20211203T220618_20211203T220646_040850_04D9A1_5304,S1A_IW_SLC__1SDV_20211203T220618_20211203T220646_040850_04D9A1_5304-SLC,S1A_IW_SLC__1SDV_20211215T220643_20211215T220710_041025_04DF9D_769F,S1A_IW_SLC__1SDV_20211215T220643_20211215T220710_041025_04DF9D_769F-SLC,12,3
S1A_IW_SLC__1SDV_20211203T220644_20211203T220711_040850_04D9A1_86B9,S1A_IW_SLC__1SDV_20211203T220644_20211203T220711_040850_04D9A1_86B9-SLC,S1A_IW_SLC__1SDV_20211215T220708_20211215T220735_041025_04DF9D_6EA7,S1A_IW_SLC__1SDV_20211215T220708_20211215T220735_041025_04DF9D_6EA7-SLC,12,3
S1A_IW_SLC__1SDV_20211203T220708_20211203T220735_040850_04D9A1_CF8A,S1A_IW_SLC__1SDV_20211203T220708_20211203T220735_040850_04D9A1_CF8A-SLC,S1A_IW_SLC__1SDV_20211215T220708_20211215T220735_041025_04DF9D_6EA7,S1A_IW_SLC__1SDV_20211215T220708_20211215T220735_041025_04DF9D_6EA7-SLC,12,3
S1A_IW_SLC__1SDV_20211203T220733_20211203T220800_040850_04D9A1_47FA,S1A_IW_SLC__1SDV_20211203T220733_20211203T220800_040850_04D9A1_47FA-SLC,S1A_IW_SLC__1SDV_20211215T220733_20211215T220800_041025_04DF9D_FF39,S1A_IW_SLC__1SDV_20211215T220733_20211215T220800_041025_04DF9D_FF39-SLC,12,3
S1A_IW_SLC__1SDV_20211203T220758_20211203T220825_040850_04D9A1_B3C2,S1A_IW_SLC__1SDV_20211203T220758_20211203T220825_040850_04D9A1_B3C2-SLC,S1A_IW_SLC__1SDV_20211215T220758_20211215T220825_041025_04DF9D_E044,S1A_IW_SLC__1SDV_20211215T220758_20211215T220825_041025_04DF9D_E044-SLC,12,3
S1A_IW_SLC__1SDV_20211203T220823_20211203T220850_040850_04D9A1_4C8C,S1A_IW_SLC__1SDV_20211203T220823_20211203T220850_040850_04D9A1_4C8C-SLC,S1A_IW_SLC__1SDV_20211215T220848_20211215T220915_041025_04DF9D_06FA,S1A_IW_SLC__1SDV_20211215T220848_20211215T220915_041025_04DF9D_06FA-SLC,12,3
S1A_IW_SLC__1SDV_20211203T220848_20211203T220916_040850_04D9A1_2897,S1A_IW_SLC__1SDV_20211203T220848_20211203T220916_040850_04D9A1_2897-SLC,S1A_IW_SLC__1SDV_20211215T220848_20211215T220915_041025_04DF9D_06FA,S1A_IW_SLC__1SDV_20211215T220848_20211215T220915_041025_04DF9D_06FA-SLC,12,3
S1A_IW_SLC__1SDV_20211215T220550_20211215T220620_041025_04DF9D_1E5E,S1A_IW_SLC__1SDV_20211215T220550_20211215T220620_041025_04DF9D_1E5E-SLC,S1A_IW_SLC__1SDV_20211227T220617_20211227T220645_041200_04E561_64F6,S1A_IW_SLC__1SDV_20211227T220617_20211227T220645_041200_04E561_64F6-SLC,12,3
S1A_IW_SLC__1SDV_20211215T220617_20211215T220645_041025_04DF9D_C0D6,S1A_IW_SLC__1SDV_20211215T220617_20211215T220645_041025_04DF9D_C0D6-SLC,S1A_IW_SLC__1SDV_20211227T220617_20211227T220645_041200_04E561_64F6,S1A_IW_SLC__1SDV_20211227T220617_20211227T220645_041200_04E561_64F6-SLC,12,3
S1A_IW_SLC__1SDV_20211215T220643_20211215T220710_041025_04DF9D_769F,S1A_IW_SLC__1SDV_20211215T220643_20211215T220710_041025_04DF9D_769F-SLC,S1A_IW_SLC__1SDV_20211227T220707_20211227T220734_041200_04E561_A7C5,S1A_IW_SLC__1SDV_20211227T220707_20211227T220734_041200_04E561_A7C5-SLC,12,3
S1A_IW_SLC__1SDV_20211215T220708_20211215T220735_041025_04DF9D_6EA7,S1A_IW_SLC__1SDV_20211215T220708_20211215T220735_041025_04DF9D_6EA7-SLC,S1A_IW_SLC__1SDV_20211227T220732_20211227T220759_041200_04E561_DCE7,S1A_IW_SLC__1SDV_20211227T220732_20211227T220759_041200_04E561_DCE7-SLC,12,3
S1A_IW_SLC__1SDV_20211215T220733_20211215T220800_041025_04DF9D_FF39,S1A_IW_SLC__1SDV_20211215T220733_20211215T220800_041025_04DF9D_FF39-SLC,S1A_IW_SLC__1SDV_20211227T220757_20211227T220824_041200_04E561_98CD,S1A_IW_SLC__1SDV_20211227T220757_20211227T220824_041200_04E561_98CD-SLC,12,3
S1A_IW_SLC__1SDV_20211215T220758_20211215T220825_041025_04DF9D_E044,S1A_IW_SLC__1SDV_20211215T220758_20211215T220825_041025_04DF9D_E044-SLC,S1A_IW_SLC__1SDV_20211227T220822_20211227T220849_041200_04E561_74E5,S1A_IW_SLC__1SDV_20211227T220822_20211227T220849_041200_04E561_74E5-SLC,12,3
S1A_IW_SLC__1SDV_20211215T220822_20211215T220850_041025_04DF9D_A7A9,S1A_IW_SLC__1SDV_20211215T220822_20211215T220850_041025_04DF9D_A7A9-SLC,S1A_IW_SLC__1SDV_20211227T220822_20211227T220849_041200_04E561_74E5,S1A_IW_SLC__1SDV_20211227T220822_20211227T220849_041200_04E561_74E5-SLC,12,3
S1A_IW_SLC__1SDV_20211215T220848_20211215T220915_041025_04DF9D_06FA,S1A_IW_SLC__1SDV_20211215T220848_20211215T220915_041025_04DF9D_06FA-SLC,S1A_IW_SLC__1SDV_20220108T220549_20220108T220618_041375_04EB57_F7EE,S1A_IW_SLC__1SDV_20220108T220549_20220108T220618_041375_04EB57_F7EE-SLC,23,3
S1A_IW_SLC__1SDV_20211227T220549_20211227T220619_041200_04E561_50B7,S1A_IW_SLC__1SDV_20211227T220549_20211227T220619_041200_04E561_50B7-SLC,S1A_IW_SLC__1SDV_20220108T220549_20220108T220618_041375_04EB57_F7EE,S1A_IW_SLC__1SDV_20220108T220549_20220108T220618_041375_04EB57_F7EE-SLC,12,3
S1A_IW_SLC__1SDV_20211227T220617_20211227T220645_041200_04E561_64F6,S1A_IW_SLC__1SDV_20211227T220617_20211227T220645_041200_04E561_64F6-SLC,S1A_IW_SLC__1SDV_20220108T220642_20220108T220709_041375_04EB57_1916,S1A_IW_SLC__1SDV_20220108T220642_20220108T220709_041375_04EB57_1916-SLC,12,3
S1A_IW_SLC__1SDV_20211227T220642_20211227T220709_041200_04E561_66F8,S1A_IW_SLC__1SDV_20211227T220642_20211227T220709_041200_04E561_66F8-SLC,S1A_IW_SLC__1SDV_20220108T220642_20220108T220709_041375_04EB57_1916,S1A_IW_SLC__1SDV_20220108T220642_20220108T220709_041375_04EB57_1916-SLC,12,3
S1A_IW_SLC__1SDV_20211227T220707_20211227T220734_041200_04E561_A7C5,S1A_IW_SLC__1SDV_20211227T220707_20211227T220734_041200_04E561_A7C5-SLC,S1A_IW_SLC__1SDV_20220108T220707_20220108T220734_041375_04EB57_3F0A,S1A_IW_SLC__1SDV_20220108T220707_20220108T220734_041375_04EB57_3F0A-SLC,12,3
S1A_IW_SLC__1SDV_20211227T220732_20211227T220759_041200_04E561_DCE7,S1A_IW_SLC__1SDV_20211227T220732_20211227T220759_041200_04E561_DCE7-SLC,S1A_IW_SLC__1SDV_20220108T220732_20220108T220759_041375_04EB57_451C,S1A_IW_SLC__1SDV_20220108T220732_20220108T220759_041375_04EB57_451C-SLC,12,3
S1A_IW_SLC__1SDV_20211227T220757_20211227T220824_041200_04E561_98CD,S1A_IW_SLC__1SDV_20211227T220757_20211227T220824_041200_04E561_98CD-SLC,S1A_IW_SLC__1SDV_20220108T220821_20220108T220849_041375_04EB57_07C3,S1A_IW_SLC__1SDV_20220108T220821_20220108T220849_041375_04EB57_07C3-SLC,12,3
S1A_IW_SLC__1SDV_20211227T220822_20211227T220849_041200_04E561_74E5,S1A_IW_SLC__1SDV_20211227T220822_20211227T220849_041200_04E561_74E5-SLC,S1A_IW_SLC__1SDV_20220108T220847_20220108T220914_041375_04EB57_E0F2,S1A_IW_SLC__1SDV_20220108T220847_20220108T220914_041375_04EB57_E0F2-SLC,12,3
S1A_IW_SLC__1SDV_20211227T220847_20211227T220915_041200_04E561_CCCC,S1A_IW_SLC__1SDV_20211227T220847_20211227T220915_041200_04E561_CCCC-SLC,S1A_IW_SLC__1SDV_20220108T220847_20220108T220914_041375_04EB57_E0F2,S1A_IW_SLC__1SDV_20220108T220847_20220108T220914_041375_04EB57_E0F2-SLC,12,3
S1A_IW_SLC__1SDV_20220108T220549_20220108T220618_041375_04EB57_F7EE,S1A_IW_SLC__1SDV_20220108T220549_20220108T220618_041375_04EB57_F7EE-SLC,S1A_IW_SLC__1SDV_20220120T220615_20220120T220643_041550_04F10D_6257,S1A_IW_SLC__1SDV_20220120T220615_20220120T220643_041550_04F10D_6257-SLC,12,3
S1A_IW_SLC__1SDV_20220108T220616_20220108T220644_041375_04EB57_B48A,S1A_IW_SLC__1SDV_20220108T220616_20220108T220644_041375_04EB57_B48A-SLC,S1A_IW_SLC__1SDV_20220120T220641_20220120T220708_041550_04F10D_3137,S1A_IW_SLC__1SDV_20220120T220641_20220120T220708_041550_04F10D_3137-SLC,12,3
S1A_IW_SLC__1SDV_20220108T220642_20220108T220709_041375_04EB57_1916,S1A_IW_SLC__1SDV_20220108T220642_20220108T220709_041375_04EB57_1916-SLC,S1A_IW_SLC__1SDV_20220120T220706_20220120T220733_041550_04F10D_83CD,S1A_IW_SLC__1SDV_20220120T220706_20220120T220733_041550_04F10D_83CD-SLC,12,3
S1A_IW_SLC__1SDV_20220108T220707_20220108T220734_041375_04EB57_3F0A,S1A_IW_SLC__1SDV_20220108T220707_20220108T220734_041375_04EB57_3F0A-SLC,S1A_IW_SLC__1SDV_20220120T220731_20220120T220758_041550_04F10D_9321,S1A_IW_SLC__1SDV_20220120T220731_20220120T220758_041550_04F10D_9321-SLC,12,3
S1A_IW_SLC__1SDV_20220108T220732_20220108T220759_041375_04EB57_451C,S1A_IW_SLC__1SDV_20220108T220732_20220108T220759_041375_04EB57_451C-SLC,S1A_IW_SLC__1SDV_20220120T220756_20220120T220823_041550_04F10D_E5C1,S1A_IW_SLC__1SDV_20220120T220756_20220120T220823_041550_04F10D_E5C1-SLC,12,3
S1A_IW_SLC__1SDV_20220108T220756_20220108T220823_041375_04EB57_EA4F,S1A_IW_SLC__1SDV_20220108T220756_20220108T220823_041375_04EB57_EA4F-SLC,S1A_IW_SLC__1SDV_20220120T220756_20220120T220823_041550_04F10D_E5C1,S1A_IW_SLC__1SDV_20220120T220756_20220120T220823_041550_04F10D_E5C1-SLC,12,3
S1A_IW_SLC__1SDV_20220108T220821_20220108T220849_041375_04EB57_07C3,S1A_IW_SLC__1SDV_20220108T220821_20220108T220849_041375_04EB57_07C3-SLC,S1A_IW_SLC__1SDV_20220120T220821_20220120T220848_041550_04F10D_F0F8,S1A_IW_SLC__1SDV_20220120T220821_20220120T220848_041550_04F10D_F0F8-SLC,12,3
S1A_IW_SLC__1SDV_20220108T220847_20220108T220914_041375_04EB57_E0F2,S1A_IW_SLC__1SDV_20220108T220847_20220108T220914_041375_04EB57_E0F2-SLC,S1A_IW_SLC__1SDV_20220201T220547_20220201T220617_041725_04F70B_4B72,S1A_IW_SLC__1SDV_20220201T220547_20220201T220617_041725_04F70B_4B72-SLC,23,3
S1A_IW_SLC__1SDV_20220120T220548_20220120T220618_041550_04F10D_B282,S1A_IW_SLC__1SDV_20220120T220548_20220120T220618_041550_04F10D_B282-SLC,S1A_IW_SLC__1SDV_20220201T220615_20220201T220643_041725_04F70B_0D05,S1A_IW_SLC__1SDV_20220201T220615_20220201T220643_041725_04F70B_0D05-SLC,12,3
S1A_IW_SLC__1SDV_20220120T220615_20220120T220643_041550_04F10D_6257,S1A_IW_SLC__1SDV_20220120T220615_20220120T220643_041550_04F10D_6257-SLC,S1A_IW_SLC__1SDV_20220201T220615_20220201T220643_041725_04F70B_0D05,S1A_IW_SLC__1SDV_20220201T220615_20220201T220643_041725_04F70B_0D05-SLC,12,3
S1A_IW_SLC__1SDV_20220120T220641_20220120T220708_041550_04F10D_3137,S1A_IW_SLC__1SDV_20220120T220641_20220120T220708_041550_04F10D_3137-SLC,S1A_IW_SLC__1SDV_20220201T220641_20220201T220708_041725_04F70B_098A,S1A_IW_SLC__1SDV_20220201T220641_20220201T220708_041725_04F70B_098A-SLC,12,3
S1A_IW_SLC__1SDV_20220120T220706_20220120T220733_041550_04F10D_83CD,S1A_IW_SLC__1SDV_20220120T220706_20220120T220733_041550_04F10D_83CD-SLC,S1A_IW_SLC__1SDV_20220201T220706_20220201T220732_041725_04F70B_EA7D,S1A_IW_SLC__1SDV_20220201T220706_20220201T220732_041725_04F70B_EA7D-SLC,12,3
S1A_IW_SLC__1SDV_20220120T220731_20220120T220758_041550_04F10D_9321,S1A_IW_SLC__1SDV_20220120T220731_20220120T220758_041550_04F10D_9321-SLC,S1A_IW_SLC__1SDV_20220201T220755_20220201T220822_041725_04F70B_C513,S1A_IW_SLC__1SDV_20220201T220755_20220201T220822_041725_04F70B_C513-SLC,12,3
S1A_IW_SLC__1SDV_20220120T220756_20220120T220823_041550_04F10D_E5C1,S1A_IW_SLC__1SDV_20220120T220756_20220120T220823_041550_04F10D_E5C1-SLC,S1A_IW_SLC__1SDV_20220201T220820_20220201T220848_041725_04F70B_66EE,S1A_IW_SLC__1SDV_20220201T220820_20220201T220848_041725_04F70B_66EE-SLC,12,3
S1A_IW_SLC__1SDV_20220120T220821_20220120T220848_041550_04F10D_F0F8,S1A_IW_SLC__1SDV_20220120T220821_20220120T220848_041550_04F10D_F0F8-SLC,S1A_IW_SLC__1SDV_20220201T220846_20220201T220913_041725_04F70B_7058,S1A_IW_SLC__1SDV_20220201T220846_20220201T220913_041725_04F70B_7058-SLC,12,3
S1A_IW_SLC__1SDV_20220120T220846_20220120T220913_041550_04F10D_3053,S1A_IW_SLC__1SDV_20220120T220846_20220120T220913_041550_04F10D_3053-SLC,S1A_IW_SLC__1SDV_20220201T220846_20220201T220913_041725_04F70B_7058,S1A_IW_SLC__1SDV_20220201T220846_20220201T220913_041725_04F70B_7058-SLC,12,3
S1A_IW_SLC__1SDV_20220201T220547_20220201T220617_041725_04F70B_4B72,S1A_IW_SLC__1SDV_20220201T220547_20220201T220617_041725_04F70B_4B72-SLC,S1A_IW_SLC__1SDV_20220213T220547_20220213T220617_041900_04FD26_575B,S1A_IW_SLC__1SDV_20220213T220547_20220213T220617_041900_04FD26_575B-SLC,12,3
S1A_IW_SLC__1SDV_20220201T220615_20220201T220643_041725_04F70B_0D05,S1A_IW_SLC__1SDV_20220201T220615_20220201T220643_041725_04F70B_0D05-SLC,S1A_IW_SLC__1SDV_20220213T220615_20220213T220643_041900_04FD26_99A8,S1A_IW_SLC__1SDV_20220213T220615_20220213T220643_041900_04FD26_99A8-SLC,12,3
S1A_IW_SLC__1SDV_20220201T220641_20220201T220708_041725_04F70B_098A,S1A_IW_SLC__1SDV_20220201T220641_20220201T220708_041725_04F70B_098A-SLC,S1A_IW_SLC__1SDV_20220213T220641_20220213T220708_041900_04FD26_3D71,S1A_IW_SLC__1SDV_20220213T220641_20220213T220708_041900_04FD26_3D71-SLC,12,3
S1A_IW_SLC__1SDV_20220201T220706_20220201T220732_041725_04F70B_EA7D,S1A_IW_SLC__1SDV_20220201T220706_20220201T220732_041725_04F70B_EA7D-SLC,S1A_IW_SLC__1SDV_20220213T220706_20220213T220733_041900_04FD26_8E21,S1A_IW_SLC__1SDV_20220213T220706_20220213T220733_041900_04FD26_8E21-SLC,12,3
S1A_IW_SLC__1SDV_20220201T220730_20220201T220757_041725_04F70B_C54F,S1A_IW_SLC__1SDV_20220201T220730_20220201T220757_041725_04F70B_C54F-SLC,S1A_IW_SLC__1SDV_20220213T220730_20220213T220757_041900_04FD26_53B9,S1A_IW_SLC__1SDV_20220213T220730_20220213T220757_041900_04FD26_53B9-SLC,12,3
S1A_IW_SLC__1SDV_20220201T220755_20220201T220822_041725_04F70B_C513,S1A_IW_SLC__1SDV_20220201T220755_20220201T220822_041725_04F70B_C513-SLC,S1A_IW_SLC__1SDV_20220213T220755_20220213T220822_041900_04FD26_87D8,S1A_IW_SLC__1SDV_20220213T220755_20220213T220822_041900_04FD26_87D8-SLC,12,3
S1A_IW_SLC__1SDV_20220201T220820_20220201T220848_041725_04F70B_66EE,S1A_IW_SLC__1SDV_20220201T220820_20220201T220848_041725_04F70B_66EE-SLC,S1A_IW_SLC__1SDV_20220213T220820_20220213T220848_041900_04FD26_26C1,S1A_IW_SLC__1SDV_20220213T220820_20220213T220848_041900_04FD26_26C1-SLC,12,3
S1A_IW_SLC__1SDV_20220201T220846_20220201T220913_041725_04F70B_7058,S1A_IW_SLC__1SDV_20220201T220846_20220201T220913_041725_04F70B_7058-SLC,S1A_IW_SLC__1SDV_20220213T220846_20220213T220913_041900_04FD26_D4F6,S1A_IW_SLC__1SDV_20220213T220846_20220213T220913_041900_04FD26_D4F6-SLC,12,3
S1A_IW_SLC__1SDV_20220213T220547_20220213T220617_041900_04FD26_575B,S1A_IW_SLC__1SDV_20220213T220547_20220213T220617_041900_04FD26_575B-SLC,S1A_IW_SLC__1SDV_20220225T220547_20220225T220617_042075_050331_9E0C,S1A_IW_SLC__1SDV_20220225T220547_20220225T220617_042075_050331_9E0C-SLC,12,3
S1A_IW_SLC__1SDV_20220213T220615_20220213T220643_041900_04FD26_99A8,S1A_IW_SLC__1SDV_20220213T220615_20220213T220643_041900_04FD26_99A8-SLC,S1A_IW_SLC__1SDV_20220225T220615_20220225T220643_042075_050331_508B,S1A_IW_SLC__1SDV_20220225T220615_20220225T220643_042075_050331_508B-SLC,12,3
S1A_IW_SLC__1SDV_20220213T220641_20220213T220708_041900_04FD26_3D71,S1A_IW_SLC__1SDV_20220213T220641_20220213T220708_041900_04FD26_3D71-SLC,S1A_IW_SLC__1SDV_20220225T220641_20220225T220708_042075_050331_2212,S1A_IW_SLC__1SDV_20220225T220641_20220225T220708_042075_050331_2212-SLC,12,3
S1A_IW_SLC__1SDV_20220213T220706_20220213T220733_041900_04FD26_8E21,S1A_IW_SLC__1SDV_20220213T220706_20220213T220733_041900_04FD26_8E21-SLC,S1A_IW_SLC__1SDV_20220225T220730_20220225T220757_042075_050331_6CCA,S1A_IW_SLC__1SDV_20220225T220730_20220225T220757_042075_050331_6CCA-SLC,12,3
S1A_IW_SLC__1SDV_20220213T220730_20220213T220757_041900_04FD26_53B9,S1A_IW_SLC__1SDV_20220213T220730_20220213T220757_041900_04FD26_53B9-SLC,S1A_IW_SLC__1SDV_20220225T220730_20220225T220757_042075_050331_6CCA,S1A_IW_SLC__1SDV_20220225T220730_20220225T220757_042075_050331_6CCA-SLC,12,3
S1A_IW_SLC__1SDV_20220213T220755_20220213T220822_041900_04FD26_87D8,S1A_IW_SLC__1SDV_20220213T220755_20220213T220822_041900_04FD26_87D8-SLC,S1A_IW_SLC__1SDV_20220225T220755_20220225T220822_042075_050331_F811,S1A_IW_SLC__1SDV_20220225T220755_20220225T220822_042075_050331_F811-SLC,12,3
S1A_IW_SLC__1SDV_20220213T220820_20220213T220848_041900_04FD26_26C1,S1A_IW_SLC__1SDV_20220213T220820_20220213T220848_041900_04FD26_26C1-SLC,S1A_IW_SLC__1SDV_20220225T220820_20220225T220848_042075_050331_2139,S1A_IW_SLC__1SDV_20220225T220820_20220225T220848_042075_050331_2139-SLC,12,3
S1A_IW_SLC__1SDV_20220213T220846_20220213T220913_041900_04FD26_D4F6,S1A_IW_SLC__1SDV_20220213T220846_20220213T220913_041900_04FD26_D4F6-SLC,S1A_IW_SLC__1SDV_20220225T220846_20220225T220914_042075_050331_D07F,S1A_IW_SLC__1SDV_20220225T220846_20220225T220914_042075_050331_D07F-SLC,12,3
